,X_Min,X_Max,Y_Min,Y_Max,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index ,Empty_Index,Square_Index,Outside_X_Index ,Edges_X_Index ,Edges_Y_Index ,Outside_Global_Index ,LogOfAreas ,Log_X_Index ,Log_Y_Index ,Orientation_Index ,Luminosity_Index ,SigmoidOfAreas ,Z_Scratch
0,3.5478840000342964,3.4745208567444075,0.5544991980852179,0.5544021854118911,-0.6315014485907324,-0.4887654200977266,-0.22415614614668877,-0.7184002047473796,1.3023582157286524,0.5733819537435553,7.318577537214757,1.5357022832861105,-1.5357022832861105,2.2595693950995295,2.4289510663445917,0.6233886458645503,0.5785405965439683,-0.872086539294045,0.16500711286238962,0.7644654125975788,-0.8876318780503436,-1.2287552049573047,-0.8951534615625454,-1.235322580086711,-0.31464323972304065,0.8257239667384078,-1.1606660269588198,1
1,-0.541113822983727,-0.9358390402723922,-1.1672118973999817,-1.1672321639871897,-0.639681291615099,-0.5287734096547475,-0.23856800423973917,-0.7301685851495504,1.0927397869348725,0.03273809620813685,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,-0.7386366603542035,-1.9328529860622952,-0.35956361010601395,-0.9012759050871259,1.6345982068066398,1.5043971558808706,-0.8876318780503436,-1.6147005169444744,-1.2621602761341286,-2.063129608344302,-0.8222293068974362,0.3362046714506475,-2.004288023069143,1
2,-0.43527263688317425,-0.8072350638585232,-1.1449472241783327,-1.1449539410472476,-0.6189264660308854,-0.4887654200977266,-0.2058137813009883,-0.7060208277906198,0.8831213581410926,0.03273809620813685,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,-0.5050527123963452,-0.20815983681044747,0.19505880936610398,-0.8627990138144284,-0.22005706666230576,0.693197199363494,1.1507638577095365,-0.9303450456742784,-1.0323900949812927,-0.6687506591428093,1.0211998221987637,0.08846015005501277,-0.46193112919036866,1
3,-0.42821655780980405,-0.8148000036475743,-1.1325719754605963,-1.132555431607011,-0.5932881520739157,-0.4727622242749182,-0.1730595583622374,-0.6888261857115756,0.12325455376364043,-0.7045035277037974,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,-0.48979610318288147,-0.8873388119387595,-1.491389504700186,-0.9012759050871259,-1.0329233181644377,1.5043971558808706,1.1507638577095365,-0.6079897865547635,-1.2621602761341286,0.11945483691218996,1.9336972411013826,-1.0105703653410438,0.3868309857081362,1
4,0.11510153083970039,-0.23229963989063854,-1.1204229906186691,-1.1204416623128168,-0.6362628497541697,-0.5167710127876413,-0.232017159651989,-0.7269503298108687,0.8569190545418701,-0.6553540861096685,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,0.7070585851147035,-0.786839775046265,1.2912304055656396,-0.9012759050871259,0.4011233899775329,1.5043971558808706,-0.8876318780503436,-1.415798060283835,-1.2621602761341286,-1.4709066949509937,0.07097641181696678,-0.10376571955798568,-1.792579380480909,1
5,-0.05424436692118411,-0.40629325503881414,-1.1051917376726044,-1.1052103732034404,-0.6388266811498666,-0.5147706133097902,-0.22677648398178885,-0.7287399501993628,1.118942090534095,0.42593362896116843,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,0.3340607943441594,1.3317447607358452,1.055119718418938,-0.8827008541278926,0.6905562457960948,0.6659475884210501,-0.8876318780503436,-1.5569837904518073,-1.1390888180146352,-1.3858534041977,-0.05677751387388616,0.5517125563273322,-1.6419096485023323,1
6,-0.42821655780980405,-0.7807577745968444,-1.0928980670869626,-1.0927964724039583,-0.4523995125199013,-0.26872147753411124,-0.021079963926433264,-0.5421461944687386,0.35907528615664286,-0.7536529692979264,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,-0.48979610318288147,0.7400972048364804,-1.8479324886465476,-0.8137078077078833,-1.6498723003040048,1.4314520435118663,1.1507638577095365,0.026668307696306327,-0.8151294192875385,1.198821598138519,2.1266142429835435,-0.6685038333899628,0.63869680632904,1
7,-0.06835652506792449,-0.31929644746472635,-1.0808845327285133,-1.0808012165759546,-0.36974647181100373,-0.15269830781875046,-0.03549182201948366,-0.42125561521062804,0.7783121437442027,-0.2130091117625079,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,0.30302148594435396,1.3017571448888907,-1.22794385545093,-0.6173429832817028,-1.4082551063385091,1.1136796574445944,1.1507638577095365,0.2006091272632483,-0.28053202422737783,1.0559410700212128,1.7911530119328973,-0.06854420928728105,0.63869680632904,1
8,-0.32590341124593636,-0.6181115691322454,-1.0690610908099445,-1.0690553007677286,-0.5829107392818089,-0.3747426498602168,-0.17567989619733748,-0.6583618209657439,0.9879305725379827,0.1801864209905237,-0.47256587651465315,1.5357022832861105,-1.5357022832861105,0.8639530040086436,-0.26462959479107206,1.748329478177316,0.6740148844673829,-0.6770485042220955,-0.625855471238331,0.8831060263931434,1.1507638577095365,-0.5206805310188892,-0.4069148220272162,-0.07270259775265978,0.7620479830037283,0.44604802551521805,0.6380542914805174,1
9,-0.28003889726903014,-0.6521537981829754,-1.0584105269414896,-1.0583983236261236,-0.5982937276559908,-0.4467570310628546,-0.1691290516095873,-0.685722731395677,0.6735029293473127,-0.2130091117625079,-0.4285481171150519,1.5357022832861105,-1.5357022832861105,0.8639530040086436,-0.16414640997136276,-0.10685032381398075,-1.4038383941978017,-0.8919883796075093,-1.2529599921785493,1.2201627525119916,1.1507638577095365,-0.6564447291484117,-1.198325005629698,0.10190415786785934,1.8863253995280966,-0.29002184166747497,0.44594235177222574,1
